the united states rose to,1-62-5698176,40,rose
third-quarter earnings rose 0 percent,1-12-6320768,83.82,rose
third-quarter profit rose 0 percent,1-28-4397056,48.84,rose
thursday its third-quarter earnings rose,1-17-7904000,89.53,rose
unemployment rate rose to 0,1-61-9701248,1090,rose
which tracks stocks that rose,1-55-4472448,2109,rose
while the s&ampp 0 rose,1-36-9197824,1891,rose
year rose 0 0 percent,1-16-3772032,68.36,rose
0 earnings rose 0,1-17-7094144,97.22,rose
0 earnings rose 0percent,1-17-958208,36.52,rose
0 index futures rose,1-21-1935872,4408,rose
0 index rose 0,1-7-2086656,3508,rose
0 industrials rose 0,1-26-277248,98,rose
0 rose 0 0,1-15-3219968,82.88,rose
0 rose 0 percent,1-25-6743936,72,rose
0 rose 0% to,1-12-4992896,384.56,rose
0 rose to $0,1-18-8869504,190,rose
0 stock average rose,1-56-4183040,330,rose
0-stock index rose 0,1-16-8390400,3492,rose
0-year treasury note rose,1-63-744192,3017,rose
a year rose 0,1-20-7035776,112,rose
also rose 0 0,1-22-9312128,61.78,rose
also rose 0 percent,1-14-3570176,145.5,rose
an ongoing basis rose,1-39-2084224,1428,rose
and france cac-0 rose,1-45-7101440,3292,rose
and its shares rose,1-19-4647552,140,rose
and its yield rose,1-19-6221056,994,rose
and taiwan market rose,1-71-7580544,506,rose
applications rose last week,1-58-6425344,727,rose
as its shares rose,1-22-5491456,108,rose
as the discount rose,1-20-1999104,380.17,rose
asian stocks rose on,1-42-5012352,4716,rose
average rose 0 0,1-5-3733120,228,rose
average rose 0 percent,1-36-7047936,28,rose
bank of america rose,1-28-1130880,220,rose
banking revenue rose 0,1-13-7809152,112.58,rose
benefits rose more than,1-59-5776000,2752,rose
blue chips rose 0,1-22-9037312,2488,rose
brent prices rose $0,1-71-2611968,332,rose
britain ftse 0 rose,1-26-308864,4960,rose
claims rose to a,1-59-5603328,3636,rose
company rose 0 0,1-28-6092160,55.02,rose
company rose to $0,1-21-7169536,172.45,rose
composite index rose 0,1-4-4594048,4266,rose
confidence index rose more,1-41-4924800,6524,rose
construction spending rose 0,1-52-8769792,1050,rose
construction spending rose unexpectedly,1-53-3497216,1265,rose
consumer confidence index rose,1-41-3920384,6548,rose
consumer confidence rose in,1-43-605568,3264,rose
consumer sentiment index rose,1-68-9565056,4246,rose
consumer spending rose for,1-19-4090624,76,rose
continuing operations rose 0,1-17-7655936,87.52,rose
dax index rose 0,1-70-362368,1797,rose
dollar rose against the,1-42-4722944,3010,rose
dollar rose to 0,1-53-3511808,1861,rose
dollar rose versus the,1-65-3319680,3614,rose
dow industrials rose 0,1-20-9793664,51.58,rose
dow rose 0 0,1-8-1211136,1052,rose
earnings per share rose,1-16-2918400,52,rose
earnings rose 0 0,1-5-6055680,152,rose
earnings rose 0 0%,1-16-5294464,40.55,rose
earnings rose 0 per,1-24-6753664,24,rose
earnings rose 0 percent,1-5-846336,380,rose
earnings rose 0% in,1-29-4856704,125.92,rose
earnings rose 0% to,1-18-6187008,124,rose
earnings rose a modest,1-17-5078016,192.84,rose
earnings rose more than,1-12-4285184,226.14,rose
earnings rose to $0,1-21-7086848,158,rose
earnings rose to 0,1-10-92416,368.14,rose
ended june 0 rose,1-24-5858688,1846,rose
ended march 0 rose,1-18-3606656,1854,rose
euro rose to $0,1-31-8011008,2042,rose
exchange index rose 0,1-25-3446144,6296,rose
existing home sales rose,1-68-965504,2768,rose
existing homes rose 0,1-3-2684928,56.05,rose
existing homes rose unexpectedly,1-53-6138368,3412,rose
first quarter profit rose,1-12-4868864,171.68,rose
first quarter rose 0,1-12-7699712,168.18,rose
first quarter rose 0%,1-13-5608192,50.03,rose
first quarter rose to,1-16-8820864,183.55,rose
first-half net profit rose,1-28-7527040,44.58,rose
first-quarter earnings rose 0,1-21-3502080,105.94,rose
first-quarter earnings rose more,1-16-1858048,60.58,rose
first-quarter net income rose,1-27-7869952,7730,rose
first-quarter net profit rose,1-31-9380224,89.74,rose
first-quarter profit rose 0,1-7-6396160,894,rose
first-quarter profit rose 0%,1-14-2923264,30.93,rose
first-quarter profit rose sharply,1-12-4141696,39.77,rose
fiscal second-quarter profit rose,1-55-9127296,1752,rose
for jobless benefits rose,1-35-9881216,3550,rose
for july delivery rose,1-50-8212864,1234,rose
for june delivery rose,1-27-7478400,2270,rose
for may delivery rose,1-56-4418944,1238,rose
for the quarter rose,1-19-2740864,220,rose
for the year rose,1-25-3789056,104,rose
fourth quarter rose 0,1-16-2624128,137.12,rose
fourth-quarter earnings rose 0,1-21-9098112,898,rose
fourth-quarter net income rose,1-23-9696384,3881,rose
fourth-quarter profit rose 0,1-8-3057024,201.54,rose
fourth-quarter profits rose 0,1-17-1631872,97.14,rose
france cac-0 rose 0,1-69-2434432,3188,rose
from continuing operations rose,1-21-4345984,230.02,rose
ftse 0 rose 0,1-20-2650880,632,rose
ftseurofirst 0 index rose,1-56-3733120,2687,rose
futures rose on friday,1-49-1948032,430,rose
futures rose on monday,1-71-4659712,888,rose
gas prices rose overnight,1-64-6126208,460,rose
germany dax index rose,1-50-5955968,6120,rose
hang seng index rose,1-18-6588288,4308,rose
home construction index rose,1-59-3655296,2712,rose
home sales rose 0,1-3-1459200,132.46,rose
home sales rose for,1-68-994688,24,rose
home sales rose in,1-38-6413184,28,rose
homes rose 0 0,1-26-4343552,1855,rose
homes rose 0 0%,1-3-2687360,97.12,rose
homes rose in february,1-39-6529920,6170,rose
homes rose in march,1-66-5695744,1855,rose
homes rose unexpectedly in,1-53-6101888,2090,rose
house prices rose for,1-69-5569280,72,rose
housing market index rose,1-60-1257344,3396,rose
in the quarter rose,1-18-3589632,168,rose
income rose 0 0,1-7-3540992,1487,rose
income rose 0 0%,1-11-459648,124.64,rose
income rose 0 percent,1-6-1500544,3078,rose
income rose 0% to,1-9-860928,423.56,rose
income rose to $0,1-5-4438400,3404,rose
income rose to 0,1-23-6024064,1439,rose
index futures rose 0,1-47-5313920,2096,rose
index futures rose on,1-23-4477312,4284,rose
index rose 0 0,1-2-5372288,2514,rose
index rose 0 0%,1-19-4455424,1714,rose
index rose 0 percent,1-63-5554688,1682,rose
index rose more than,1-27-5318784,3516,rose
index rose to 0,1-24-8268800,1686,rose
index rose to a,1-62-5817344,1682,rose
index rose to the,1-58-615296,1686,rose
indexes rose on tuesday,1-43-6872832,362,rose
indexes rose on wednesday,1-26-8263936,414,rose
indian shares rose 0,1-52-1600256,1262,rose
industrial average futures rose,1-13-8721152,3742,rose
industrial average rose 0,1-3-4533248,3498,rose
industrials rose 0 0,1-19-8458496,52.95,rose
interest income rose to,1-21-2964608,165.07,rose
investment banking revenue rose,1-9-7492992,177.24,rose
it rose 0 0,1-20-5741952,69.29,rose
its 0 earnings rose,1-15-6495872,211.76,rose
its earnings rose 0,1-14-7035776,555.76,rose
its earnings rose nearly,1-17-1986944,92.41,rose
its first-quarter earnings rose,1-42-4951552,806,rose
its first-quarter profit rose,1-22-2449024,978,rose
its fourth-quarter earnings rose,1-12-1814272,284.04,rose
its fourth-quarter profit rose,1-20-9538304,882,rose
its net income rose,1-21-3110528,3482,rose
its net profit rose,1-21-5853824,2075,rose
its profit rose 0,1-23-5678720,84,rose
its profit rose to,1-31-5717632,454.72,rose
its profits rose 0,1-16-4932096,219.4,rose
its quarterly earnings rose,1-16-3147008,192.96,rose
its revenues rose 0,1-16-2322560,285.7,rose
its revenues rose by,1-17-7478400,148.02,rose
its second-quarter earnings rose,1-18-8062080,842,rose
its second-quarter profit rose,1-17-1393536,858,rose
its shares rose $0,1-39-8049920,1861,rose
its shares rose 0,1-24-7908864,28,rose
its shares rose as,1-17-5651968,36,rose
its shares rose more,1-67-9020288,96,rose
its third-quarter earnings rose,1-24-958208,810,rose
its yield rose to,1-19-6218624,1138,rose
jobless benefits rose more,1-59-5707904,3458,rose
jobless benefits rose to,1-36-8718720,3478,rose
jobless claims rose to,1-38-1169792,2159,rose
jones industrial average rose,1-4-7648640,7016,rose
june 0 rose to,1-10-2210688,167.01,rose
june delivery rose $0,1-62-9321856,1258,rose
june delivery rose 0,1-57-1198976,1218,rose
kong hang seng rose,1-57-4304640,873,rose
least a year rose,1-18-6410752,148,rose
life insurance companies rose,1-28-1520000,1159,rose
london stock market rose,1-58-6011904,24,rose
manufacturing index rose to,1-40-8674944,5444,rose
march 0 rose to,1-24-6612608,24,rose
monday its earnings rose,1-17-6019200,189.74,rose
mortgage applications rose last,1-58-6427776,707,rose
nasdaq 0 futures rose,1-66-9579648,753,rose
nasdaq composite index rose,1-6-4710784,5268,rose
net earnings rose 0,1-15-3236992,204.98,rose
net earnings rose to,1-16-1019008,355.9,rose
net income rose 0,1-5-5374720,7244,rose
net income rose 0%,1-9-863360,136.4,rose
net income rose by,1-16-4433536,113.43,rose
net income rose to,1-4-8497408,7684,rose
net interest income rose,1-12-6675840,182.98,rose
net profit rose 0,1-21-5452544,4210,rose
net profit rose 0%,1-20-3896064,4230,rose
net profit rose to,1-16-2699520,4262,rose
new home sales rose,1-19-690688,112,rose
new homes rose in,1-3-2560896,152.41,rose
next six months rose,1-56-2903808,52,rose
nikkei stock average rose,1-19-5377152,958,rose
nyse composite index rose,1-20-9051904,34.89,rose
of 0 industrials rose,1-16-9638016,102,rose
of 0 rose 0,1-17-1665920,481.48,rose
of america rose $0,1-70-7441920,24,rose
of america shares rose,1-24-1624576,176,rose
of apple rose to,1-62-1254912,1673,rose
of capital one rose,1-20-6062976,28,rose
of existing homes rose,1-23-437760,6514,rose
of leading shares rose,1-56-6452096,36,rose
of mortgage applications rose,1-50-8473088,707,rose
of new homes rose,1-6-1223296,3802,rose
of regular gasoline rose,1-58-4924800,1998,rose
of smaller companies rose,1-46-1938304,2758,rose
of the company rose,1-13-1060352,420,rose
of the year rose,1-11-4518656,531.6,rose
oil prices rose above,1-56-3244288,1831,rose
oil prices rose friday,1-58-7514880,32,rose
oil prices rose more,1-70-7582976,24,rose
oil prices rose to,1-29-7045504,184,rose
oil prices rose wednesday,1-56-2818688,40,rose
on the exchange rose,1-30-3171328,363.44,rose
operating income rose 0,1-17-1150336,107.06,rose
operating profit rose 0,1-22-8105856,3786,rose
operating profit rose by,1-11-8020736,100.95,rose
operating profit rose to,1-13-4657280,169.24,rose
operations rose 0 0,1-29-493696,34.26,rose
pending home sales rose,1-51-2470912,830,rose
per share rose 0,1-17-4037120,39.75,rose
per share rose to,1-15-4401920,163.21,rose
poor 0 index rose,1-22-4311936,3377,rose
poor 0-stock index rose,1-7-9044608,6874,rose
pretax profit rose 0,1-13-5880576,105.42,rose
previously owned homes rose,1-3-1172224,128.2,rose
price of oil rose,1-47-6218624,48,rose
prices rose 0 0,1-22-7748352,45.7,rose
prices rose for the,1-47-8234752,96,rose
prices rose to a,1-29-9745024,176,rose
production rose 0 percent,1-30-8088832,109.68,rose
profit rose 0 0,1-6-8774656,112,rose
profit rose 0 0%,1-22-6688000,160,rose
profit rose 0 per,1-25-5610624,96,rose
profit rose 0 percent,1-3-2697088,788,rose
profit rose 0% as,1-25-5090176,40,rose
profit rose 0% from,1-11-3181056,239.64,rose
profit rose 0% on,1-22-8419584,44,rose
profit rose 0% to,1-7-5878144,172,rose
profit rose by 0,1-11-7996416,227.6,rose
profit rose more than,1-12-8195840,186.18,rose
profit rose to $0,1-7-4919936,278,rose
profit rose to 0,1-21-7420032,76,rose
profits rose 0 0,1-7-1870208,138.43,rose
profits rose 0 0%,1-16-7770240,40.37,rose
profits rose 0 percent,1-23-2475776,3118,rose
quarter net income rose,1-16-3740416,42.21,rose
quarter of 0 rose,1-15-5829504,493.38,rose
quarter profit rose 0,1-28-9737728,34.58,rose
quarter rose 0 0,1-10-7147648,78.83,rose
quarter rose 0 0%,1-15-7385984,36.77,rose
quarter rose 0 percent,1-20-2278784,108,rose
quarter rose to $0,1-20-7347072,134,rose
quarter rose to 0,1-11-5707904,356.58,rose
quarterly earnings rose 0,1-15-8947328,114.42,rose
quarterly net income rose,1-13-4659712,32.86,rose
quarterly profit rose 0,1-23-3871744,1058,rose
quarterly profit rose to,1-12-9956608,160.69,rose
rate rose to 0,1-51-1719424,144,rose
retail gas prices rose,1-71-5141248,1506,rose
revenue rose 0 0,1-6-3100800,128,rose
revenue rose 0 0%,1-16-2947584,120,rose
revenue rose 0 percent,1-4-6639360,676,rose
revenue rose 0% from,1-20-4117376,44,rose
revenue rose 0% to,1-4-1442176,284,rose
revenue rose nearly 0,1-21-6619904,95.1,rose
revenue rose to $0,1-4-2614400,614,rose
revenues rose 0 0,1-18-688256,549,rose
revenues rose 0 percent,1-8-4270592,1210,rose
rose $0 0 0,1-31-8913280,32.85,rose
rose $0 0 cents,1-10-6775552,39.41,rose
rose $0 0 in,1-28-2278784,130.22,rose
rose $0 0 or,1-30-2293376,89.49,rose
rose $0 0 to,1-6-9706112,406,rose
rose 0 0 0,1-3-634752,328,rose
rose 0 0 cents,1-7-2998656,96,rose
rose 0 0 euros,1-25-9920128,836,rose
rose 0 0 of,1-16-7689984,32,rose
rose 0 0 per,1-6-1177088,336,rose
rose 0 0 percent,1-1-7257088,3656,rose
rose 0 0 percentage,1-12-6653952,33.27,rose
rose 0 0 point,1-21-1386240,28,rose
rose 0 0 points,1-2-2512256,5758,rose
rose 0 0 to,1-1-8113152,1288,rose
rose 0 0% and,1-17-5561984,48,rose
rose 0 0% at,1-19-4457856,40,rose
rose 0 0% friday,1-30-1943168,42.66,rose
rose 0 0% from,1-8-3074048,208,rose
rose 0 0% in,1-4-6508032,376,rose
rose 0 0% on,1-15-3061888,98.46,rose
rose 0 0% to,1-4-997120,716,rose
rose 0 cents to,1-5-6707456,556,rose
rose 0 cents yesterday,1-13-7150080,51.82,rose
rose 0 per cent,1-6-5457408,880,rose
rose 0 percent after,1-22-2680064,24,rose
rose 0 percent and,1-68-4051712,24,rose
rose 0 percent as,1-22-6843648,132,rose
rose 0 percent at,1-11-8589824,91.56,rose
rose 0 percent despite,1-14-5912192,56.05,rose
rose 0 percent during,1-23-9630720,24,rose
rose 0 percent for,1-17-4212224,122.57,rose
rose 0 percent from,1-8-4260864,176,rose
rose 0 percent in,1-4-1906688,428,rose
rose 0 percent on,1-4-2028288,272,rose
rose 0 percent over,1-9-445056,290.22,rose
rose 0 percent to,1-2-4769152,2196,rose
rose 0 percent tuesday,1-11-6422912,51.03,rose
rose 0 percent year-over-year,1-12-457216,59.92,rose
rose 0 to 0,1-23-1291392,80,rose
rose 0% as firm,1-12-6488576,106.3,rose
rose 0% from a,1-18-8923008,164,rose
rose 0% from the,1-27-1155200,787.02,rose
rose 0% in the,1-21-6999296,891.26,rose
rose 0% to $0,1-3-5904896,938,rose
rose 0% to 0,1-7-5177728,204,rose
rose 0% to a,1-23-7631616,40,rose
rose 0% to eur0,1-11-5124224,360.38,rose
rose about 0 percent,1-68-2599808,80,rose
rose after the london,1-71-7167104,24,rose
rose against the euro,1-57-756352,2026,rose
rose against the yen,1-52-1371648,1872,rose
rose almost 0 percent,1-22-3341568,60.34,rose
rose as high as,1-41-9222144,240,rose
rose as much as,1-6-2052608,1032,rose
rose at the open,1-58-7828608,24,rose
rose at the start,1-67-4426240,24,rose
rose by 0 0,1-6-4949120,192,rose
rose by 0 per,1-29-8244480,244.02,rose
rose by 0 percent,1-7-9995520,168,rose
rose by 0% to,1-26-4613504,108,rose
rose for a fifth,1-24-3995776,1536,rose
rose for a fourth,1-24-9993088,2115,rose
rose for a second,1-19-868224,216,rose
rose for a third,1-22-673664,184,rose
rose for every one,1-59-7959936,152,rose
rose for the fifth,1-61-581248,748,rose
rose for the first,1-23-7475968,272,rose
rose for the fourth,1-27-2731136,4334,rose
rose for the second,1-19-892544,176,rose
rose in april for,1-60-6495872,1886,rose
rose in april to,1-41-3258880,3908,rose
rose in early trade,1-57-3815808,24,rose
rose in february for,1-43-2969472,1238,rose
rose in march for,1-43-5936512,40,rose
rose in may to,1-60-4260864,36,rose
rose in premarket trade,1-16-5080448,432,rose
rose in premarket trading,1-68-1476224,200,rose
rose in price but,1-62-7544064,144,rose
rose in the first,1-69-2427136,28,rose
rose more than 0,1-18-3594496,152,rose
rose more than 0%,1-27-5566848,198.56,rose
rose more than expected,1-26-8670080,336,rose
rose nearly 0 percent,1-14-3086208,328.76,rose
rose on friday after,1-62-189696,32,rose
rose on friday as,1-38-3395072,104,rose
rose on monday after,1-44-3399936,84,rose
rose on monday as,1-38-6114048,40,rose
rose on thursday as,1-60-4895616,28,rose
rose on tuesday after,1-53-9190528,116,rose
rose on tuesday as,1-21-700416,32,rose
rose on wednesday after,1-59-8147200,96,rose
rose on wednesday as,1-51-2239872,100,rose
rose slightly to 0,1-41-5170432,4046,rose
rose the most in,1-28-8071808,961.7,rose
rose to $0 0,1-2-6909312,1938,rose
rose to $0 million,1-4-474240,730,rose
rose to 0 0,1-3-6928768,320,rose
rose to 0 0%,1-6-7300864,252,rose
rose to 0 cents,1-24-3849856,24,rose
rose to 0 from,1-59-4007936,1698,rose
rose to 0 million,1-20-3127552,28,rose
rose to a 0-year,1-44-2738432,107,rose
rose to a fresh,1-67-5355264,2544,rose
rose to a high,1-53-4905344,120,rose
rose to a new,1-37-2259328,24,rose
rose to a record,1-13-3424256,332,rose
rose to a seasonally,1-11-3361024,558,rose
rose to a six-month,1-29-9747456,494,rose
rose to a three-year,1-25-5532800,308,rose
rose to its highest,1-42-7845632,2744,rose
rose to the highest,1-23-2432000,2824,rose
rose to their highest,1-51-7923456,2740,rose
rose unexpectedly in march,1-53-3412096,518,rose
s&ampp 0 futures rose,1-13-8166656,4914,rose
s&ampp 0 index rose,1-34-7150080,7182,rose
s&ampp 0 rose 0,1-59-51072,3770,rose
said earnings rose 0,1-16-3224832,224.96,rose
said first-quarter profit rose,1-43-9866624,838,rose
said its earnings rose,1-14-8297984,451.5,rose
said its profit rose,1-8-980096,184,rose
said its profits rose,1-17-4774016,315.14,rose
said its revenues rose,1-17-4922368,132.72,rose
said net income rose,1-17-7184128,7080,rose
said net profit rose,1-12-2660608,224.76,rose
said revenue rose to,1-17-5206912,210.35,rose
said second-quarter earnings rose,1-11-5749248,185.9,rose
said that sales rose,1-31-4209792,162.72,rose
sales rose 0 0,1-4-7904000,172,rose
sales rose 0 0%,1-4-6240512,296,rose
sales rose 0 percent,1-4-1126016,492,rose
sales rose 0% to,1-18-9085952,152,rose
sales rose by 0,1-32-7140352,84,rose
sales rose to $0,1-21-3103232,194,rose
sales rose to a,1-44-6748800,24,rose
same-store sales rose 0,1-52-4394624,294,rose
second quarter rose 0,1-9-9120000,182.58,rose
second quarter rose to,1-12-104576,174.75,rose
second-quarter earnings rose 0,1-8-3458304,882,rose
second-quarter earnings rose 0%,1-18-2436864,834,rose
second-quarter net income rose,1-24-5226368,7702,rose
second-quarter profit rose 0,1-5-6323200,946,rose
second-quarter profit rose 0%,1-16-2779776,858,rose
see the stock rose,1-64-3015680,120,rose
seng index rose 0,1-28-9574784,125.1,rose
sentiment index rose to,1-57-5340672,4258,rose
shares of aig rose,1-19-9798528,558,rose
shares of apple rose,1-14-6247808,1709,rose
shares of citigroup rose,1-20-1383808,618,rose
shares of wal-mart rose,1-71-4044416,464,rose
shares rose $0 0,1-4-8490112,478,rose
shares rose 0 0,1-4-4377600,200,rose
shares rose 0 0%,1-7-1641600,144,rose
shares rose 0 cents,1-6-1806976,332,rose
shares rose 0 percent,1-20-2307968,36,rose
shares rose 0% to,1-27-9239168,393.12,rose
shares rose as much,1-12-1665920,236,rose
shares rose more than,1-19-4649984,256,rose
shares rose the most,1-30-4693760,687.52,rose
shares rose to a,1-50-6598016,24,rose
shares rose to their,1-52-520448,32,rose
short interest rose to,1-25-1979648,80,rose
south korea kospi rose,1-24-8152064,803,rose
spending rose 0 0,1-52-8772224,24,rose
stock average rose 0,1-29-933888,272,rose
stock exchange index rose,1-7-9047040,6344,rose
stock exchange rose 0,1-26-1405696,1474,rose
stock index futures rose,1-65-4304640,2096,rose
stock rose $0 0,1-23-7215744,166,rose
stock rose 0 0,1-23-9963904,44,rose
stock rose 0 cents,1-17-4640256,155.86,rose
stock rose 0 percent,1-30-1836160,42.34,rose
stock rose as much,1-29-5107200,240.46,rose
stocks outside japan rose,1-52-1194112,3062,rose
stocks rose 0 0,1-23-6705024,1361,rose
stocks rose for a,1-14-5535232,2870,rose
stocks rose for every,1-36-1607552,2906,rose
stocks rose for the,1-49-267520,2750,rose
stocks rose in early,1-38-7086848,1357,rose
stocks rose on friday,1-35-2762752,2866,rose
stocks rose on monday,1-23-7339776,2782,rose
stocks rose on thursday,1-37-8905984,2738,rose
stocks rose on tuesday,1-50-1991808,2762,rose
stocks rose on wednesday,1-16-6476416,2870,rose
stocks that rose in,1-55-4406784,2794,rose
sweet crude rose $0,1-51-4822656,3206,rose
that earnings rose 0,1-12-4596480,280.24,rose
that its earnings rose,1-16-4331392,462.78,rose
that its profit rose,1-13-4601344,358.82,rose
that its profits rose,1-13-2142592,346.42,rose
that rose in price,1-55-4409216,144,rose
that sales rose strongly,1-31-4212224,114.07,rose
the australian dollar rose,1-53-3361024,4690,rose
the broader topix rose,1-62-6437504,626,rose
the company rose 0,1-49-3370752,24,rose
the company shares rose,1-17-5634944,200,rose
the contract rose $0,1-54-9842304,1771,rose
the contract rose as,1-56-9120000,1783,rose
the contract rose to,1-67-9737728,1779,rose
the dollar rose 0,1-56-3708800,3010,rose
the dollar rose against,1-42-4297344,3046,rose
the dollar rose to,1-23-5936512,3074,rose
the dollar rose versus,1-39-3475328,1829,rose
the dow component rose,1-55-7726464,2492,rose
the dow industrials rose,1-19-5041536,1022,rose
the dow rose 0,1-6-3241856,2228,rose
the euro rose 0,1-20-5133952,2098,rose
the euro rose to,1-16-9803392,2170,rose
the first quarter rose,1-18-3061888,120,rose
the fourth quarter rose,1-25-1259776,2111,rose
the nasdaq rose 0,1-51-5851392,714,rose
the overnight libor rose,1-70-6965248,507,rose
the present situation rose,1-41-4290048,2848,rose
the quarter rose 0,1-20-3910656,36,rose
the quarter rose 0%,1-10-3645568,320.21,rose
the quarter rose by,1-17-7483264,381.44,rose
the quarter rose to,1-57-1546752,84,rose
the s&ampp 0 rose,1-36-8118016,3818,rose
the second quarter rose,1-11-1524864,773.46,rose
the shares rose 0,1-21-4584320,136,rose
the shares rose as,1-24-7519744,28,rose
the stock market rose,1-60-4258432,24,rose
the stock rose 0,1-15-5182592,104,rose
the stock rose as,1-47-2337152,28,rose
the third quarter rose,1-11-8905984,720.58,rose
the unemployment rate rose,1-57-710144,1100,rose
the united states rose,1-18-3737984,148,rose
the year rose 0,1-29-7427328,679.48,rose
the year rose to,1-14-386688,926.4,rose
third quarter rose to,1-17-4953984,364.62,rose
third-quarter earnings rose 0,1-24-4810496,798,rose
third-quarter earnings rose more,1-12-4297344,64.37,rose
third-quarter profit rose 0,1-25-3506944,794,rose
today its earnings rose,1-17-6165120,82.94,rose
tracks stocks that rose,1-58-1741312,4212,rose
treasury note rose to,1-70-6675840,2717,rose
uk house prices rose,1-72-770944,24,rose
unemployment rate rose to,1-56-9129728,2256,rose
united states rose to,1-62-5693312,32,rose
which rose 0 0,1-20-6571264,86.36,rose
which rose 0 cents,1-30-7806720,60.92,rose
while gold prices rose,1-49-2813824,2124,rose
while the dollar rose,1-71-7439488,1465,rose
while the euro rose,1-19-2016128,2038,rose
while the nasdaq rose,1-59-6865536,347,rose
world equity index rose,1-53-3414528,2577,rose
world stocks rose for,1-49-7011456,2738,rose
year rose 0 0,1-11-1967488,78.3,rose
year rose 0 percent,1-25-3830400,24,rose
year rose to $0,1-14-3433984,167.73,rose
yesterday that earnings rose,1-11-311296,289,rose
yield rose to 0,1-36-2706816,858,rose
york stock exchange rose,1-16-3176192,2988,rose
#NAME?,1-28-1174656,519,rose
0 average rose,1-29-7154944,29.15,rose
0 earnings rose,1-15-5350400,68.52,rose
0 futures rose,1-66-9550464,424,rose
0 index rose,1-5-2424704,1745,rose
0 industrials rose,1-18-7376256,87,rose
0 rose 0,1-8-1916416,51,rose
0 rose 0%,1-24-2487936,34,rose
0 rose to,1-6-5284736,96,rose
0 stocks rose,1-19-1410560,1355,rose
0-stock index rose,1-7-6729344,1733,rose
0-year bond rose,1-24-3733120,23.73,rose
a year rose,1-7-372096,81,rose
advertising revenue rose,1-13-6974976,39.06,rose
alcoa inc rose,1-44-3183488,338,rose
also rose 0,1-17-8310144,39,rose
also rose 0%,1-24-60800,34,rose
also rose after,1-58-9049472,36,rose
also rose at,1-14-1473792,91.4,rose
also rose for,1-50-1349760,33,rose
also rose in,1-46-3932544,30,rose
also rose on,1-58-2677632,21,rose
also rose sharply,1-20-9460480,867,rose
also rose to,1-19-5506048,27,rose
america shares rose,1-24-9307264,63,rose
and prices rose,1-4-1532160,248.01,rose
and revenue rose,1-10-321024,248.33,rose
and rose 0,1-50-9869056,21,rose
and rose as,1-54-851200,18,rose
and sales rose,1-11-530176,253.65,rose
apple inc rose,1-60-6909312,1892,rose
apple shares rose,1-19-7848064,1688,rose
applications rose last,1-27-9810688,716,rose
as oil rose,1-54-9134592,21,rose
as prices rose,1-25-3626112,27,rose
as revenue rose,1-21-1648896,30,rose
as sales rose,1-35-8584960,21,rose
asian shares rose,1-51-8704128,1033,rose
asian stocks rose,1-17-7719168,2394,rose
australian dollar rose,1-50-5231232,2336,rose
average futures rose,1-12-7412736,634,rose
average rose 0,1-3-6191872,582,rose
bank shares rose,1-17-0,48,rose
bank stocks rose,1-56-8898688,1343,rose
banking revenue rose,1-11-6909312,56.2,rose
basis rose to,1-67-6919040,764,rose
benefits rose more,1-36-9387520,1375,rose
benefits rose to,1-34-8687104,1393,rose
blue chips rose,1-7-8901120,1241,rose
bond prices rose,1-60-5328512,743,rose
bond yields rose,1-20-3713664,27.11,rose
brent prices rose,1-47-5848960,235,rose
broader topix rose,1-69-926592,612,rose
business rose 0,1-14-3404800,34.03,rose
but rose against,1-64-7128192,21,rose
cac-0 rose 0,1-69-2410112,58,rose
capital one rose,1-20-6033792,21,rose
chips rose 0,1-23-2298240,349,rose
claims rose to,1-37-2244736,1818,rose
commodity prices rose,1-19-5275008,348,rose
companies rose broadly,1-28-1476224,176,rose
companies rose in,1-43-9178368,27,rose
companies rose on,1-48-4343552,48,rose
company rose $0,1-28-1305984,45.9,rose
company rose 0,1-19-3390208,36,rose
company rose to,1-13-3008384,45,rose
company shares rose,1-13-1233024,90,rose
company stock rose,1-22-873088,48.42,rose
comparable sales rose,1-66-9178368,201,rose
composite index rose,1-2-8441472,2313,rose
confidence index rose,1-41-1809408,3281,rose
confidence rose in,1-42-9185664,1617,rose
confidence rose to,1-59-1913984,1575,rose
construction index rose,1-46-6493440,2714,rose
construction spending rose,1-36-1554048,1104,rose
consumer confidence rose,1-41-3241856,1635,rose
consumer prices rose,1-57-7490560,24,rose
consumer sentiment rose,1-65-2843008,444,rose
consumer spending rose,1-13-590976,72,rose
continuing operations rose,1-14-9567488,55.67,rose
contract rose as,1-56-9085952,1774,rose
contract rose to,1-64-809856,1774,rose
corp rose 0,1-68-9703680,300,rose
corp rose on,1-67-8395264,300,rose
corp shares rose,1-66-9175936,300,rose
corporate profits rose,1-12-3129984,50.4,rose
crude futures rose,1-42-5102336,1613,rose
crude inventories rose,1-63-8307712,1434,rose
crude oil rose,1-58-997120,1204,rose
crude prices rose,1-49-2565760,1213,rose
crude rose $0,1-45-7079552,1210,rose
crude stocks rose,1-65-5374720,2517,rose
dax index rose,1-33-775808,1880,rose
delivery rose $0,1-33-5644672,626,rose
delivery rose 0,1-47-2541440,599,rose
department stores rose,1-59-435328,1498,rose
dollar rose 0,1-27-1746176,1519,rose
dollar rose against,1-26-1143040,1519,rose
dollar rose to,1-23-5919488,1525,rose
dollar rose versus,1-39-3451008,1814,rose
dow component rose,1-33-860928,1232,rose
